1.060500,-0.573800,2.609700,1.516800,-1.838500,0.934700
1.022600,-0.566500,2.540100,1.492600,-1.809700,0.929000
0.986300,-0.560200,2.471000,1.466800,-1.778400,0.924900
0.951700,-0.554400,2.402300,1.439300,-1.744800,0.921800
0.918500,-0.548800,2.334200,1.410300,-1.709000,0.919300
0.887000,-0.543400,2.266600,1.379700,-1.670900,0.917000
0.857000,-0.538000,2.199500,1.347800,-1.630900,0.914300
0.828500,-0.532200,2.132900,1.314400,-1.588900,0.911100
0.801400,-0.525900,2.067000,1.279800,-1.545000,0.906900
0.775600,-0.519000,2.001600,1.244000,-1.499500,0.901400
0.751200,-0.511300,1.936900,1.207200,-1.452500,0.894300
0.727800,-0.502700,1.872900,1.169500,-1.404300,0.885500
0.705400,-0.493200,1.809500,1.130800,-1.354900,0.874700
0.684100,-0.482600,1.746800,1.091500,-1.304600,0.861900
0.663600,-0.471000,1.684900,1.051700,-1.253600,0.846900
0.643800,-0.458400,1.623600,1.011400,-1.202000,0.829700
0.624700,-0.444800,1.563200,0.970900,-1.150200,0.810300
0.606100,-0.430300,1.503600,0.930200,-1.098400,0.788800
0.587900,-0.414800,1.444700,0.889400,-1.046500,0.765300
0.570000,-0.398600,1.386700,0.848700,-0.995100,0.739900
0.552400,-0.381800,1.329500,0.808200,-0.944200,0.712800
0.534800,-0.364500,1.273300,0.768100,-0.893900,0.684200
0.517400,-0.346700,1.217900,0.728400,-0.844500,0.654300
0.500000,-0.328700,1.163500,0.689300,-0.796100,0.623400
0.482600,-0.310500,1.110000,0.650900,-0.748800,0.591700
0.465100,-0.292400,1.057500,0.613100,-0.702900,0.559400
0.447500,-0.274400,1.005900,0.576300,-0.658300,0.526800
0.429700,-0.256700,0.955400,0.540500,-0.615300,0.494200
0.411800,-0.239400,0.905900,0.505600,-0.573900,0.461700
0.393700,-0.222600,0.857500,0.471800,-0.534000,0.429700
0.375600,-0.206400,0.810100,0.439300,-0.495900,0.398500
0.357300,-0.190900,0.763900,0.407800,-0.459600,0.368000
0.339000,-0.176100,0.718800,0.377700,-0.425000,0.338600
0.320600,-0.162000,0.674800,0.348800,-0.392200,0.310400
0.302200,-0.148800,0.632000,0.321200,-0.361200,0.283400
0.284000,-0.136300,0.590400,0.294900,-0.331800,0.257900
0.265800,-0.124800,0.550000,0.269900,-0.304100,0.233900
0.247700,-0.114100,0.510800,0.246300,-0.278200,0.211400
0.230000,-0.104100,0.472900,0.223900,-0.253900,0.190500
0.212500,-0.094900,0.436300,0.203000,-0.231000,0.171100
0.195500,-0.086300,0.401000,0.183200,-0.209800,0.153200
0.178800,-0.078400,0.367000,0.164800,-0.189900,0.136800
0.162700,-0.071100,0.334400,0.147500,-0.171300,0.121900
0.147100,-0.064400,0.303100,0.131400,-0.154000,0.108200
0.132200,-0.058200,0.273300,0.116500,-0.137900,0.095900
0.118000,-0.052400,0.244800,0.102700,-0.123000,0.084600
0.104400,-0.047000,0.217900,0.089900,-0.109000,0.074400
0.091600,-0.041900,0.192300,0.078300,-0.096100,0.065200
0.079600,-0.037100,0.168300,0.067500,-0.084200,0.056800
0.068300,-0.032700,0.145700,0.057700,-0.073100,0.049200
0.058000,-0.028400,0.124700,0.048800,-0.062800,0.042200
0.048500,-0.024400,0.105200,0.040700,-0.053300,0.036000
0.039800,-0.020600,0.087300,0.033600,-0.044500,0.030200
0.032100,-0.017100,0.071000,0.027100,-0.036600,0.024900
0.025200,-0.013900,0.056400,0.021300,-0.029300,0.020200
0.019200,-0.010800,0.043400,0.016300,-0.022800,0.015800
0.013900,-0.008200,0.032000,0.012000,-0.017100,0.011900
0.009600,-0.005800,0.022300,0.008400,-0.012100,0.008600
0.006100,-0.003800,0.014300,0.005400,-0.007800,0.005600
0.003400,-0.002200,0.008100,0.003000,-0.004500,0.003300
0.001500,-0.001000,0.003600,0.001400,-0.002100,0.001500
0.000300,-0.000300,0.000900,0.000300,-0.000600,0.000400
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
