1.1792,0.9838,11.3423,-3.2954,-2.6821,-2.8898
1.1433,0.9538,11.2416,-3.1885,-2.5954,-2.795
1.108,0.9242,11.1409,-3.0834,-2.5103,-2.7019
1.0731,0.8951,11.0403,-2.9802,-2.4266,-2.6105
1.0388,0.8664,10.9396,-2.8788,-2.3445,-2.5208
1.005,0.8381,10.8389,-2.7794,-2.2638,-2.4329
0.9717,0.8102,10.7383,-2.6818,-2.1847,-2.3466
0.9389,0.7828,10.6376,-2.586,-2.107,-2.262
0.9066,0.7558,10.5369,-2.4922,-2.0308,-2.1791
0.8749,0.7292,10.4362,-2.4001,-1.956,-2.0979
0.8436,0.7031,10.3356,-2.3099,-1.8828,-2.0183
0.8129,0.6774,10.2349,-2.2215,-1.811,-1.9404
0.7828,0.6522,10.1342,-2.1349,-1.7406,-1.8642
0.7531,0.6275,10.0336,-2.0502,-1.6717,-1.7896
0.724,0.6031,9.9329,-1.9673,-1.6043,-1.7166
0.6954,0.5793,9.8322,-1.8861,-1.5383,-1.6452
0.6674,0.5558,9.7315,-1.8068,-1.4738,-1.5755
0.6399,0.5329,9.6309,-1.7292,-1.4107,-1.5074
0.613,0.5104,9.5302,-1.6535,-1.349,-1.4408
0.5866,0.4884,9.4295,-1.5795,-1.2888,-1.3759
0.5607,0.4668,9.3289,-1.5073,-1.23,-1.3126
0.5354,0.4457,9.2282,-1.4368,-1.1726,-1.2508
0.5107,0.425,9.1275,-1.3681,-1.1167,-1.1906
0.4865,0.4048,9.0268,-1.3012,-1.0621,-1.132
0.4629,0.3851,8.9262,-1.236,-1.009,-1.075
0.4398,0.3659,8.8255,-1.1725,-0.9573,-1.0194
0.4173,0.3471,8.7248,-1.1108,-0.9069,-0.9655
0.3954,0.3289,8.6242,-1.0508,-0.858,-0.9131
0.3741,0.311,8.5235,-0.9925,-0.8105,-0.8622
0.3533,0.2937,8.4228,-0.936,-0.7644,-0.8128
0.333,0.2769,8.3221,-0.8811,-0.7196,-0.7649
0.3134,0.2605,8.2215,-0.828,-0.6762,-0.7186
0.2943,0.2446,8.1208,-0.7765,-0.6343,-0.6737
0.2759,0.2292,8.0201,-0.7268,-0.5936,-0.6304
0.258,0.2143,7.9195,-0.6787,-0.5544,-0.5885
0.2406,0.1999,7.8188,-0.6323,-0.5165,-0.5482
0.2239,0.186,7.7181,-0.5876,-0.48,-0.5093
0.2078,0.1726,7.6174,-0.5446,-0.4449,-0.4719
0.1922,0.1596,7.5168,-0.5032,-0.4111,-0.4359
0.1773,0.1472,7.4161,-0.4635,-0.3787,-0.4014
0.1629,0.1352,7.3154,-0.4254,-0.3476,-0.3684
0.1491,0.1238,7.2148,-0.3891,-0.3179,-0.3368
0.136,0.1128,7.1141,-0.3543,-0.2895,-0.3066
0.1234,0.1024,7.0134,-0.3212,-0.2625,-0.2779
0.1114,0.0924,6.9128,-0.2898,-0.2368,-0.2507
0.1,0.083,6.8121,-0.26,-0.2124,-0.2248
0.0893,0.0741,6.7114,-0.2318,-0.1894,-0.2004
0.0791,0.0656,6.6107,-0.2052,-0.1677,-0.1774
0.0696,0.0577,6.5101,-0.1803,-0.1473,-0.1558
0.0606,0.0503,6.4094,-0.157,-0.1283,-0.1357
0.0523,0.0434,6.3087,-0.1353,-0.1106,-0.1169
0.0446,0.037,6.2081,-0.1153,-0.0942,-0.0996
0.0375,0.0311,6.1074,-0.0968,-0.0791,-0.0836
0.031,0.0257,6.0067,-0.08,-0.0654,-0.0691
0.0251,0.0208,5.906,-0.0648,-0.0529,-0.0559
0.0198,0.0164,5.8054,-0.0512,-0.0418,-0.0442
0.0152,0.0126,5.7047,-0.0392,-0.032,-0.0338
0.0112,0.0093,5.604,-0.0288,-0.0235,-0.0248
0.0078,0.0064,5.5034,-0.02,-0.0163,-0.0172
0.005,0.0041,5.4027,-0.0128,-0.0104,-0.011
0.0028,0.0023,5.302,-0.0072,-0.0059,-0.0062
0.0012,0.001,5.2013,-0.0032,-0.0026,-0.0028
0.0003,0.0003,5.1007,-0.0008,-0.0007,-0.0007
0.0,0.0,5.0,0.0,0.0,0.0
