-6,-4,28,0,0,0,1
-6,-4,30,0,0,0,1
-6,-2,2,0,0,0,1
-6,-2,4,0,0,0,1
-6,-2,6,0,0,0,1
-6,-2,8,0,0,0,1
-6,-2,10,-0.19509,0,0,0.980785
-6,-2,12,-0.19509,0,0,0.980785
-6,-2,14,-0.19509,0,0,0.980785
-6,-2,16,-0.19509,0,0,0.980785
-6,-2,18,-0.19509,0,0,0.980785
-6,-2,20,-0.19509,0,0,0.980785
-6,-2,22,0,0,0,1
-6,-2,24,0,0,-0.19509,0.980785
-6,-2,26,0,0,0,1
-6,-2,28,0,0,0,1
-6,-2,30,0,0,0,1
-6,0,2,0,0,0,1
-6,0,4,0,0,0,1
-6,0,6,0,0,0,1
-6,0,8,0,0,0,1
-6,0,10,-0.19509,0,0,0.980785
-6,0,12,-0.19509,0,0,0.980785
-6,0,14,-0.19509,0,0,0.980785
-6,0,16,-0.19509,0,0,0.980785
-6,0,18,-0.19509,0,0,0.980785
-6,0,20,-0.19509,0,0,0.980785
-6,0,22,0,0,0,1
-6,0,24,0,0,-0.19509,0.980785
-6,0,26,0,0,-0.19509,0.980785
-6,0,28,0,0,0,1
-6,0,30,0,0,0,1
-6,2,2,0,0,0,1
-6,2,4,0,0,0,1
-6,2,6,0,0,0,1
-6,2,8,0,0,0,1
-6,2,10,-0.19509,0,0,0.980785
-6,2,12,-0.19509,0,0,0.980785
-6,2,14,-0.19509,0,0,0.980785
-6,2,16,-0.19509,0,0,0.980785
-6,2,18,-0.19509,0,0,0.980785
-6,2,20,0,0,0,1
-6,2,22,0,0,0,1
-6,2,24,0,0,-0.19509,0.980785
-6,2,26,0,0,-0.19509,0.980785
-6,2,28,0,0,0,1
-6,2,30,0,0,0,1
-6,4,2,0,0,0,1
-6,4,4,0,0,0,1
-6,4,6,0,0,0,1
-6,4,8,0,0,0,1
-6,4,10,-0.19509,0,0,0.980785
-6,4,12,-0.19509,0,0,0.980785
-6,4,14,-0.19509,0,0,0.980785
-6,4,16,-0.19509,0,0,0.980785
-6,4,18,-0.19509,0,0,0.980785
-6,4,20,0,0,0,1
-6,4,22,0,0,0,1
-6,4,24,0,0,-0.19509,0.980785
-6,4,26,0,0,0,1
-6,4,28,0,0,0,1
-6,4,30,0,0,0,1
-6,6,4,0,0,0,1
-6,6,6,0,0,0,1
-6,6,8,0,0,0,1
-6,6,10,-0.19509,0,0,0.980785
-6,6,12,-0.19509,0,0,0.980785
-6,6,14,-0.19509,0,0,0.980785
-6,6,16,-0.19509,0,0,0.980785
-6,6,18,-0.19509,0,0,0.980785
-6,6,20,0,0,0,1
-6,6,22,0,0,0,1
-6,6,24,0,0,0,1
-6,6,26,0,0,0,1
-6,6,28,0,0,0,1
-6,6,30,0,0,0,1
-6,8,10,0,0,0,1
-6,8,12,0,0,0,1
-6,8,14,-0.19509,0,0,0.980785
-6,8,16,-0.19509,0,0,0.980785
-6,8,18,-0.19509,0,0,0.980785
-6,8,20,0,0,0,1
-6,8,22,0,0,0,1
-6,8,24,0,0,0,1
-6,8,26,0,0,0,1
-6,8,28,0,0,0,1
-6,10,16,0.19509,0,0,0.980785
-6,10,18,0,0,0,1
-6,10,20,0,0,0,1
-6,10,22,0,0,0,1
-6,10,24,0,0,0,1
-6,10,26,0,0,0,1
-6,10,28,0,0,0,1
-6,12,24,0,0,0,1
-6,12,26,0,0,0,1
-6,12,28,0,0,0,1
-4,-12,14,-0.191342,0.191342,0.0380602,0.96194
-4,-12,16,0,0.19509,0,0.980785
-4,-12,18,0,0.19509,0,0.980785
-4,-12,20,0,0,0,1
-4,-12,22,0,0,0,1
-4,-12,24,0,0,0,1
-4,-12,26,0,0,0,1
-4,-12,28,0,0,0,1
-4,-10,14,0,0,0,1
-4,-10,16,0,0,0,1
-4,-10,18,-0.19509,0,0,0.980785
-4,-10,20,0,0,0,1
-4,-10,22,0,0,0,1
-4,-10,24,0,0,0,1
-4,-10,26,0,0,0,1
-4,-10,28,0,0,0,1
