46.3464,65.1231,63.7764,43.6534,24.8769,26.2237
50.7859,66.7228,60.936,39.214,23.2772,29.0641
54.5887,67.4217,57.8316,35.4112,22.5782,32.1686
58.4449,67.3468,53.8999,31.555,22.6532,36.1003
61.764,66.3792,49.6127,28.2358,23.6208,40.3875
64.4136,64.5577,45.1412,25.5863,25.4424,44.859
66.2876,61.9549,40.6642,23.7123,28.0453,49.3361
67.3114,58.6748,36.3602,22.6886,31.3253,53.6399
67.4439,54.8486,32.4014,22.5561,35.1516,57.5987
66.6799,50.6289,28.9459,23.3201,39.3713,61.0542
65.05,46.1844,26.1316,24.9501,43.8158,63.8685
62.6191,41.6926,24.071,27.381,48.3076,65.9291
59.4844,37.3329,22.8464,30.5157,52.6673,67.1536
56.1645,33.6663,22.5002,33.8357,56.3339,67.4998
52.0569,30.0274,22.9696,37.9433,59.9728,67.0304
47.6673,26.9865,24.319,42.3329,63.0136,65.681
43.1712,24.6653,26.4944,46.829,65.3348,63.5055
38.7482,23.1562,29.4091,51.252,66.8438,60.5908
34.5749,22.5198,32.9465,55.4253,67.4802,57.0534
30.818,22.7812,36.9654,59.1822,67.2187,53.0344
27.6276,23.9302,41.3052,62.3725,66.0697,48.6946
25.1311,25.9209,45.7926,64.869,64.079,44.2072
23.4283,28.6736,50.2484,66.5717,61.3263,39.7514
22.5872,32.0785,54.4945,67.4128,57.9214,35.5053
22.5954,35.5885,57.9963,67.4046,54.4113,32.0035
23.4544,39.8406,61.3892,66.5455,50.1592,28.6107
25.1741,44.2988,64.1275,64.8258,45.701,25.8724
27.6857,48.785,66.1017,62.3142,41.2148,23.8983
30.8889,53.12,67.233,59.1109,36.8798,22.767
34.6558,57.1306,67.4762,55.344,32.8692,22.5238
38.8359,60.6567,66.8217,51.1639,29.3431,23.1784
43.2622,63.5575,65.2954,46.7376,26.4424,24.7047
47.7579,65.7169,62.9585,42.2419,24.283,27.0416
52.1434,67.0488,59.9043,37.8564,22.9512,30.0959
56.2436,67.5,56.2547,33.7562,22.5,33.7455
59.5542,67.1374,52.5811,30.4457,22.8626,37.4191
62.6757,65.8952,48.2169,27.3242,24.1048,41.7833
65.0912,63.8184,43.7243,24.9087,26.1817,46.2759
66.7042,60.9899,39.2826,23.2958,29.0102,50.7176
67.4502,57.5227,35.0693,22.5498,32.4775,54.9309
67.2994,53.5553,31.2527,22.7006,36.4449,58.7475
66.2579,49.2461,27.9852,23.7421,40.7541,62.015
64.3673,44.7673,25.3973,25.6328,45.2329,64.6028
61.703,40.2978,23.5925,28.2971,49.7024,66.4076
58.3716,36.0162,22.6427,31.6286,53.984,67.3573
54.9124,32.4649,22.5512,35.0878,57.5353,67.4488
50.6976,28.9996,23.3012,39.3026,61.0006,66.6987
46.2553,26.1734,24.918,43.7449,63.8267,65.0819
41.7628,24.0992,27.337,48.2374,65.9008,62.6629
37.3997,22.8599,30.4614,52.6005,67.1401,59.5384
33.3401,22.505,34.1667,56.6601,67.495,55.8332
29.7463,23.0486,38.3046,60.2539,66.9513,51.6952
26.7618,24.4691,42.71,63.2384,65.5308,47.2898
24.5058,26.7096,47.2069,65.4943,63.2902,42.7929
23.0684,29.6808,51.6156,66.9317,60.319,38.3842
